iucn_sid,eez_km2,nms_km2,terr_km2,sciname,kingdom,phylum,class,order,family,genus,comname,category,criteria,population_trend,depth_upper,depth_lower,depth_class,hab,habitat
190708,4100,0,3900,Scarus quoyi,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Quoy's Parrotfish,LC,NA,Unknown,1,18,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
190708,4100,0,3900,Scarus quoyi,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Quoy's Parrotfish,LC,NA,Unknown,1,18,< 200 m,9.8,NA
190708,4100,0,3900,Scarus quoyi,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Quoy's Parrotfish,LC,NA,Unknown,1,18,< 200 m,9.8.1,Outer Reef Channel
190708,4100,0,3900,Scarus quoyi,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Quoy's Parrotfish,LC,NA,Unknown,1,18,< 200 m,9.8.2,Back Slope
190708,4100,0,3900,Scarus quoyi,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Quoy's Parrotfish,LC,NA,Unknown,1,18,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190708,4100,0,3900,Scarus quoyi,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Quoy's Parrotfish,LC,NA,Unknown,1,18,< 200 m,9.8.4,Lagoon
190708,4100,0,3900,Scarus quoyi,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Quoy's Parrotfish,LC,NA,Unknown,1,18,< 200 m,9.8.5,Inter-Reef Soft Substrate
190711,3800,0,3600,Chlorurus bowersi,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bower's Parrotfish,NT,NA,Unknown,0,25,< 200 m,9.8,NA
190711,3800,0,3600,Chlorurus bowersi,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bower's Parrotfish,NT,NA,Unknown,0,25,< 200 m,9.8.1,Outer Reef Channel
190711,3800,0,3600,Chlorurus bowersi,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bower's Parrotfish,NT,NA,Unknown,0,25,< 200 m,9.8.2,Back Slope
190711,3800,0,3600,Chlorurus bowersi,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bower's Parrotfish,NT,NA,Unknown,0,25,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190711,3800,0,3600,Chlorurus bowersi,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bower's Parrotfish,NT,NA,Unknown,0,25,< 200 m,9.8.4,Lagoon
190713,4100,0,3900,Scarus spinus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Greensnout Parrotfish,LC,NA,Unknown,2,25,< 200 m,9.8,NA
190713,4100,0,3900,Scarus spinus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Greensnout Parrotfish,LC,NA,Unknown,2,25,< 200 m,9.8.1,Outer Reef Channel
190713,4100,0,3900,Scarus spinus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Greensnout Parrotfish,LC,NA,Unknown,2,25,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190713,4100,0,3900,Scarus spinus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Greensnout Parrotfish,LC,NA,Unknown,2,25,< 200 m,9.8.4,Lagoon
190717,4100,0,3900,Scarus rivulatus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Rivulated Parrotfish,LC,NA,Unknown,1,20,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
190717,4100,0,3900,Scarus rivulatus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Rivulated Parrotfish,LC,NA,Unknown,1,20,< 200 m,9.8,NA
190717,4100,0,3900,Scarus rivulatus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Rivulated Parrotfish,LC,NA,Unknown,1,20,< 200 m,9.8.1,Outer Reef Channel
190717,4100,0,3900,Scarus rivulatus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Rivulated Parrotfish,LC,NA,Unknown,1,20,< 200 m,9.8.2,Back Slope
190717,4100,0,3900,Scarus rivulatus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Rivulated Parrotfish,LC,NA,Unknown,1,20,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190717,4100,0,3900,Scarus rivulatus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Rivulated Parrotfish,LC,NA,Unknown,1,20,< 200 m,9.8.4,Lagoon
190719,94500,54600,19200,Chlorurus japanensis,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Palecheek Parrotfish,LC,NA,Unknown,1,20,< 200 m,9.8,NA
190725,4100,0,3900,Scarus xanthopleura,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Red Parrotfish,LC,NA,Unknown,3,50,< 200 m,9.8,NA
190725,4100,0,3900,Scarus xanthopleura,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Red Parrotfish,LC,NA,Unknown,3,50,< 200 m,9.8.1,Outer Reef Channel
190725,4100,0,3900,Scarus xanthopleura,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Red Parrotfish,LC,NA,Unknown,3,50,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190725,4100,0,3900,Scarus xanthopleura,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Red Parrotfish,LC,NA,Unknown,3,50,< 200 m,9.8.6,Inter-Reef Rubble Substrate
190726,3800,0,3600,Scarus altipinnis,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Filament-finned Parrotfish,LC,NA,Unknown,1,50,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
190726,3800,0,3600,Scarus altipinnis,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Filament-finned Parrotfish,LC,NA,Unknown,1,50,< 200 m,9.7,Marine Neritic - Macroalgal/Kelp
190726,3800,0,3600,Scarus altipinnis,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Filament-finned Parrotfish,LC,NA,Unknown,1,50,< 200 m,9.8,NA
190726,3800,0,3600,Scarus altipinnis,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Filament-finned Parrotfish,LC,NA,Unknown,1,50,< 200 m,9.9,Marine Neritic - Seagrass (Submerged)
190727,4100,0,3900,Chlorurus spilurus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bullethead Parrotfish,LC,NA,Unknown,1,30,< 200 m,9.8,NA
190727,4100,0,3900,Chlorurus spilurus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bullethead Parrotfish,LC,NA,Unknown,1,30,< 200 m,9.8.1,Outer Reef Channel
190727,4100,0,3900,Chlorurus spilurus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bullethead Parrotfish,LC,NA,Unknown,1,30,< 200 m,9.8.2,Back Slope
190727,4100,0,3900,Chlorurus spilurus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bullethead Parrotfish,LC,NA,Unknown,1,30,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190727,4100,0,3900,Chlorurus spilurus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bullethead Parrotfish,LC,NA,Unknown,1,30,< 200 m,9.8.4,Lagoon
190728,4100,0,3900,Chlorurus microrhinos,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Steephead Parrotfish,LC,NA,Unknown,1,50,< 200 m,9.8,NA
190728,4100,0,3900,Chlorurus microrhinos,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Steephead Parrotfish,LC,NA,Unknown,1,50,< 200 m,9.8.1,Outer Reef Channel
190728,4100,0,3900,Chlorurus microrhinos,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Steephead Parrotfish,LC,NA,Unknown,1,50,< 200 m,9.8.2,Back Slope
190728,4100,0,3900,Chlorurus microrhinos,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Steephead Parrotfish,LC,NA,Unknown,1,50,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190728,4100,0,3900,Chlorurus microrhinos,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Steephead Parrotfish,LC,NA,Unknown,1,50,< 200 m,9.8.4,Lagoon
190731,4100,0,3900,Scarus rubroviolaceus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Ember Parrotfish,LC,NA,Unknown,1,36,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
190731,4100,0,3900,Scarus rubroviolaceus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Ember Parrotfish,LC,NA,Unknown,1,36,< 200 m,9.8,NA
190731,4100,0,3900,Scarus rubroviolaceus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Ember Parrotfish,LC,NA,Unknown,1,36,< 200 m,9.8.1,Outer Reef Channel
190731,4100,0,3900,Scarus rubroviolaceus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Ember Parrotfish,LC,NA,Unknown,1,36,< 200 m,9.8.2,Back Slope
190731,4100,0,3900,Scarus rubroviolaceus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Ember Parrotfish,LC,NA,Unknown,1,36,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190731,4100,0,3900,Scarus rubroviolaceus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Ember Parrotfish,LC,NA,Unknown,1,36,< 200 m,9.8.4,Lagoon
190731,4100,0,3900,Scarus rubroviolaceus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Ember Parrotfish,LC,NA,Unknown,1,36,< 200 m,9.8.6,Inter-Reef Rubble Substrate
190736,4100,0,3900,Scarus psittacus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Common Parrotfish,LC,NA,Unknown,2,30,< 200 m,9.8,NA
190736,4100,0,3900,Scarus psittacus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Common Parrotfish,LC,NA,Unknown,2,30,< 200 m,9.8.1,Outer Reef Channel
190736,4100,0,3900,Scarus psittacus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Common Parrotfish,LC,NA,Unknown,2,30,< 200 m,9.8.2,Back Slope
190736,4100,0,3900,Scarus psittacus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Common Parrotfish,LC,NA,Unknown,2,30,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190736,4100,0,3900,Scarus psittacus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Common Parrotfish,LC,NA,Unknown,2,30,< 200 m,9.8.4,Lagoon
190739,4100,0,3900,Scarus dimidiatus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Yellowbarred Parrotfish,LC,NA,Unknown,1,12,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
190739,4100,0,3900,Scarus dimidiatus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Yellowbarred Parrotfish,LC,NA,Unknown,1,12,< 200 m,9.8,NA
190739,4100,0,3900,Scarus dimidiatus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Yellowbarred Parrotfish,LC,NA,Unknown,1,12,< 200 m,9.8.2,Back Slope
190739,4100,0,3900,Scarus dimidiatus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Yellowbarred Parrotfish,LC,NA,Unknown,1,12,< 200 m,9.8.4,Lagoon
190740,4100,0,3900,Scarus niger,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Dusky Parrotfish,LC,NA,Unknown,0,20,< 200 m,9.8,NA
190740,4100,0,3900,Scarus niger,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Dusky Parrotfish,LC,NA,Unknown,0,20,< 200 m,9.8.1,Outer Reef Channel
190740,4100,0,3900,Scarus niger,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Dusky Parrotfish,LC,NA,Unknown,0,20,< 200 m,9.8.2,Back Slope
190740,4100,0,3900,Scarus niger,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Dusky Parrotfish,LC,NA,Unknown,0,20,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190740,4100,0,3900,Scarus niger,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Dusky Parrotfish,LC,NA,Unknown,0,20,< 200 m,9.8.4,Lagoon
190744,3800,0,3600,Chlorurus bleekeri,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bleeker's Parrotfish,LC,NA,Unknown,2,30,< 200 m,9.8,NA
190744,3800,0,3600,Chlorurus bleekeri,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bleeker's Parrotfish,LC,NA,Unknown,2,30,< 200 m,9.8.1,Outer Reef Channel
190744,3800,0,3600,Chlorurus bleekeri,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bleeker's Parrotfish,LC,NA,Unknown,2,30,< 200 m,9.8.2,Back Slope
190744,3800,0,3600,Chlorurus bleekeri,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bleeker's Parrotfish,LC,NA,Unknown,2,30,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190744,3800,0,3600,Chlorurus bleekeri,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Bleeker's Parrotfish,LC,NA,Unknown,2,30,< 200 m,9.8.4,Lagoon
190745,4100,0,3900,Hipposcarus longiceps,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Hipposcarus,Pacific Longnose Parrotfish,LC,NA,Unknown,2,40,< 200 m,9.8,NA
190745,4100,0,3900,Hipposcarus longiceps,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Hipposcarus,Pacific Longnose Parrotfish,LC,NA,Unknown,2,40,< 200 m,9.8.1,Outer Reef Channel
190745,4100,0,3900,Hipposcarus longiceps,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Hipposcarus,Pacific Longnose Parrotfish,LC,NA,Unknown,2,40,< 200 m,9.8.2,Back Slope
190745,4100,0,3900,Hipposcarus longiceps,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Hipposcarus,Pacific Longnose Parrotfish,LC,NA,Unknown,2,40,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190745,4100,0,3900,Hipposcarus longiceps,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Hipposcarus,Pacific Longnose Parrotfish,LC,NA,Unknown,2,40,< 200 m,9.8.4,Lagoon
190747,4100,0,3900,Scarus forsteni,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Forsten's Parrotfish,LC,NA,Unknown,3,30,< 200 m,9.8,NA
190747,4100,0,3900,Scarus forsteni,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Forsten's Parrotfish,LC,NA,Unknown,3,30,< 200 m,9.8.1,Outer Reef Channel
190747,4100,0,3900,Scarus forsteni,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Forsten's Parrotfish,LC,NA,Unknown,3,30,< 200 m,9.8.2,Back Slope
190747,4100,0,3900,Scarus forsteni,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Forsten's Parrotfish,LC,NA,Unknown,3,30,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190747,4100,0,3900,Scarus forsteni,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Forsten's Parrotfish,LC,NA,Unknown,3,30,< 200 m,9.8.4,Lagoon
190749,4100,0,3900,Scarus pyrrostethus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Blue Banded Parrotfish,LC,NA,Unknown,1,100,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
190749,4100,0,3900,Scarus pyrrostethus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Blue Banded Parrotfish,LC,NA,Unknown,1,100,< 200 m,9.8,NA
190749,4100,0,3900,Scarus pyrrostethus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Blue Banded Parrotfish,LC,NA,Unknown,1,100,< 200 m,9.8.1,Outer Reef Channel
190749,4100,0,3900,Scarus pyrrostethus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Blue Banded Parrotfish,LC,NA,Unknown,1,100,< 200 m,9.8.2,Back Slope
190749,4100,0,3900,Scarus pyrrostethus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Blue Banded Parrotfish,LC,NA,Unknown,1,100,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190749,4100,0,3900,Scarus pyrrostethus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Blue Banded Parrotfish,LC,NA,Unknown,1,100,< 200 m,9.8.4,Lagoon
190749,4100,0,3900,Scarus pyrrostethus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Blue Banded Parrotfish,LC,NA,Unknown,1,100,< 200 m,9.8.5,Inter-Reef Soft Substrate
190749,4100,0,3900,Scarus pyrrostethus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Blue Banded Parrotfish,LC,NA,Unknown,1,100,< 200 m,9.8.6,Inter-Reef Rubble Substrate
190755,4100,0,3900,Scarus frenatus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Bridled Parrotfish,LC,NA,Unknown,1,25,< 200 m,9.8,NA
190755,4100,0,3900,Scarus frenatus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Bridled Parrotfish,LC,NA,Unknown,1,25,< 200 m,9.8.1,Outer Reef Channel
190755,4100,0,3900,Scarus frenatus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Bridled Parrotfish,LC,NA,Unknown,1,25,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
190755,4100,0,3900,Scarus frenatus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Bridled Parrotfish,LC,NA,Unknown,1,25,< 200 m,9.8.4,Lagoon
190756,4100,0,3900,Leptoscarus vaigiensis,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Leptoscarus,Marbled Parrotfish,LC,NA,Unknown,NA,NA,< 200 m,9.7,Marine Neritic - Macroalgal/Kelp
190756,4100,0,3900,Leptoscarus vaigiensis,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Leptoscarus,Marbled Parrotfish,LC,NA,Unknown,NA,NA,< 200 m,9.8,NA
190756,4100,0,3900,Leptoscarus vaigiensis,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Leptoscarus,Marbled Parrotfish,LC,NA,Unknown,NA,NA,< 200 m,9.9,Marine Neritic - Seagrass (Submerged)
190761,4000,0,3800,Scarus hypselopterus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Yellow-tail Parrotfish,NT,NA,Unknown,10,30,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
190761,4000,0,3800,Scarus hypselopterus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Yellow-tail Parrotfish,NT,NA,Unknown,10,30,< 200 m,9.8,NA
190761,4000,0,3800,Scarus hypselopterus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Yellow-tail Parrotfish,NT,NA,Unknown,10,30,< 200 m,9.8.1,Outer Reef Channel
190761,4000,0,3800,Scarus hypselopterus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Yellow-tail Parrotfish,NT,NA,Unknown,10,30,< 200 m,9.8.4,Lagoon
190761,4000,0,3800,Scarus hypselopterus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Scarus,Yellow-tail Parrotfish,NT,NA,Unknown,10,30,< 200 m,9.8.6,Inter-Reef Rubble Substrate
190762,4000,0,3800,Chlorurus frontalis,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Tan-faced Parrotfish,LC,NA,Stable,NA,40,< 200 m,9.8,NA
190762,4000,0,3800,Chlorurus frontalis,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Tan-faced Parrotfish,LC,NA,Stable,NA,40,< 200 m,9.8.1,Outer Reef Channel
190762,4000,0,3800,Chlorurus frontalis,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Tan-faced Parrotfish,LC,NA,Stable,NA,40,< 200 m,9.8.2,Back Slope
190762,4000,0,3800,Chlorurus frontalis,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Chlorurus,Tan-faced Parrotfish,LC,NA,Stable,NA,40,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
192276,4100,0,3900,Conus praecellens,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,10,250,< 200 m,9.6,Marine Neritic - Subtidal Muddy
192296,4100,0,3900,Conus sanguinolentus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,0.5,30,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
192296,4100,0,3900,Conus sanguinolentus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,0.5,30,< 200 m,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel
192296,4100,0,3900,Conus sanguinolentus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,0.5,30,< 200 m,9.4,Marine Neritic - Subtidal Sandy
192297,4100,0,3900,Conus bullatus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Bubble Cone,LC,NA,Unknown,0,240,< 200 m,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel
192297,4100,0,3900,Conus bullatus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Bubble Cone,LC,NA,Unknown,0,240,< 200 m,9.5,Marine Neritic - Subtidal Sandy-Mud
192297,4100,0,3900,Conus bullatus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Bubble Cone,LC,NA,Unknown,0,240,< 200 m,9.8,NA
192297,4100,0,3900,Conus bullatus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Bubble Cone,LC,NA,Unknown,0,240,< 200 m,9.8.6,Inter-Reef Rubble Substrate
192298,4100,0,3900,Conus betulinus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,0,50,< 200 m,9.4,Marine Neritic - Subtidal Sandy
192298,4100,0,3900,Conus betulinus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,0,50,< 200 m,9.5,Marine Neritic - Subtidal Sandy-Mud
192298,4100,0,3900,Conus betulinus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,0,50,< 200 m,9.8,NA
192298,4100,0,3900,Conus betulinus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,0,50,< 200 m,9.9,Marine Neritic - Seagrass (Submerged)
192305,4100,0,3900,Conus distans,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,0,50,< 200 m,12.1,Marine Intertidal - Rocky Shoreline
192305,4100,0,3900,Conus distans,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,0,50,< 200 m,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc"
192305,4100,0,3900,Conus distans,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,0,50,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
192305,4100,0,3900,Conus distans,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,0,50,< 200 m,9.4,Marine Neritic - Subtidal Sandy
192305,4100,0,3900,Conus distans,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,0,50,< 200 m,9.8,NA
192316,4100,0,3900,Conus textile,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,NA,0.5,50,< 200 m,9.6,Marine Neritic - Subtidal Muddy
192316,4100,0,3900,Conus textile,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,NA,0.5,50,< 200 m,9.8,NA
192316,4100,0,3900,Conus textile,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,NA,0.5,50,< 200 m,9.8.1,Outer Reef Channel
192316,4100,0,3900,Conus textile,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,NA,0.5,50,< 200 m,9.8.4,Lagoon
192316,4100,0,3900,Conus textile,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,NA,0.5,50,< 200 m,9.8.6,Inter-Reef Rubble Substrate
192318,4100,0,3900,Conus nussatella,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,1,25,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
192318,4100,0,3900,Conus nussatella,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,1,25,< 200 m,9.4,Marine Neritic - Subtidal Sandy
192318,4100,0,3900,Conus nussatella,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,1,25,< 200 m,9.5,Marine Neritic - Subtidal Sandy-Mud
192318,4100,0,3900,Conus nussatella,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,1,25,< 200 m,9.8,NA
192318,4100,0,3900,Conus nussatella,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Unknown,1,25,< 200 m,9.8.4,Lagoon
192321,4100,0,3900,Conus striatus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Stable,1,50,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
192321,4100,0,3900,Conus striatus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Stable,1,50,< 200 m,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel
192321,4100,0,3900,Conus striatus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Stable,1,50,< 200 m,9.4,Marine Neritic - Subtidal Sandy
192321,4100,0,3900,Conus striatus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Stable,1,50,< 200 m,9.5,Marine Neritic - Subtidal Sandy-Mud
192321,4100,0,3900,Conus striatus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Stable,1,50,< 200 m,9.8,NA
192321,4100,0,3900,Conus striatus,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,NA,LC,NA,Stable,1,50,< 200 m,9.8.6,Inter-Reef Rubble Substrate
