spp_rast,in_eez,spp_id,sciname,population,old_cat,cat,cat_score
iucn_sid_18256992.csv,TRUE,18256992,Flagellostomias boureei,NA,LC,LC,0
iucn_sid_18257780.csv,TRUE,18257780,Fistularia commersonii,NA,LC,LC,0
iucn_sid_183158.csv,TRUE,183158,Kuhlia rupestris,NA,LC,LC,0
iucn_sid_183274.csv,TRUE,183274,Tylosurus crocodilus,NA,LC,LC,0
iucn_sid_184990.csv,TRUE,184990,Nephropsis holthuisi,NA,DD,DD,NA
iucn_sid_185012.csv,TRUE,185012,Stereomastis sculpta,NA,LC,LC,0
iucn_sid_185024.csv,TRUE,185024,Enoplometopus holthuisi,NA,DD,DD,NA
iucn_sid_185026.csv,TRUE,185026,Polycheles typhlops,NA,LC,LC,0
iucn_sid_185029.csv,TRUE,185029,Thaumastocheles dochmiodon,NA,LC,LC,0
iucn_sid_185032.csv,TRUE,185032,Biarctus sordidus,NA,LC,LC,0
iucn_sid_185038.csv,TRUE,185038,Pentacheles laevis,NA,LC,LC,0
iucn_sid_185079.csv,TRUE,185079,Homeryon armarium,NA,DD,DD,NA
iucn_sid_185933.csv,TRUE,185933,Zapogon evermanni,NA,LC,LC,0
iucn_sid_18596.csv,TRUE,18596,Pseudorca crassidens,NA,NT,NT,0.2
iucn_sid_186087.csv,TRUE,186087,Valamugil buchanani,NA,LC,LC,0
iucn_sid_186088.csv,TRUE,186088,Oxyurichthys ophthalmonema,NA,LC,LC,0
iucn_sid_186090.csv,TRUE,186090,Yongeichthys nebulosus,NA,LC,LC,0
iucn_sid_187368.csv,TRUE,187368,Bodianus dictynna,NA,LC,LC,0
iucn_sid_187373.csv,TRUE,187373,Hemigymnus fasciatus,NA,LC,LC,0
iucn_sid_187381.csv,TRUE,187381,Thalassoma lunare,NA,LC,LC,0
iucn_sid_187382.csv,TRUE,187382,Halichoeres marginatus,NA,LC,LC,0
iucn_sid_187383.csv,TRUE,187383,Cheilio inermis,NA,LC,LC,0
iucn_sid_187384.csv,TRUE,187384,Cheilinus chlorourus,NA,LC,LC,0
iucn_sid_187389.csv,TRUE,187389,Cirrhilabrus tonozukai,NA,DD,DD,NA
iucn_sid_187395.csv,TRUE,187395,Iniistius aneitensis,NA,LC,LC,0
iucn_sid_187396.csv,TRUE,187396,Labroides dimidiatus,NA,LC,LC,0
iucn_sid_187407.csv,TRUE,187407,Wetmorella nigropinnata,NA,LC,LC,0
iucn_sid_187415.csv,TRUE,187415,Cirrhilabrus earlei,NA,LC,LC,0
iucn_sid_187417.csv,TRUE,187417,Coris batuensis,NA,LC,LC,0
iucn_sid_187423.csv,TRUE,187423,Oxycheilinus orientalis,NA,LC,LC,0
iucn_sid_187424.csv,TRUE,187424,Stethojulis bandanensis,NA,LC,LC,0
iucn_sid_187431.csv,TRUE,187431,Pteragogus cryptus,NA,LC,LC,0
iucn_sid_187436.csv,TRUE,187436,Coris gaimard,NA,LC,LC,0
iucn_sid_187438.csv,TRUE,187438,Halichoeres prosopeion,NA,LC,LC,0
iucn_sid_187441.csv,TRUE,187441,Novaculichthys taeniourus,NA,LC,LC,0
iucn_sid_187443.csv,TRUE,187443,Halichoeres margaritaceus,NA,LC,LC,0
iucn_sid_187445.csv,TRUE,187445,Bodianus neopercularis,NA,DD,DD,NA
iucn_sid_187450.csv,TRUE,187450,Coris dorsomacula,NA,LC,LC,0
iucn_sid_187452.csv,TRUE,187452,Cirrhilabrus katherinae,NA,LC,LC,0
iucn_sid_187454.csv,TRUE,187454,Halichoeres scapularis,NA,LC,LC,0
iucn_sid_187461.csv,TRUE,187461,Cirrhilabrus exquisitus,NA,DD,DD,NA
iucn_sid_187466.csv,TRUE,187466,Oxycheilinus digramma,NA,LC,LC,0
iucn_sid_187474.csv,TRUE,187474,Halichoeres trimaculatus,NA,LC,LC,0
iucn_sid_187476.csv,TRUE,187476,Hemigymnus melapterus,NA,LC,LC,0
iucn_sid_187477.csv,TRUE,187477,Pseudocheilinus hexataenia,NA,LC,LC,0
iucn_sid_187478.csv,TRUE,187478,Halichoeres leucurus,NA,LC,LC,0
iucn_sid_187489.csv,TRUE,187489,Stethojulis strigiventer,NA,LC,LC,0
iucn_sid_187490.csv,TRUE,187490,Thalassoma amblycephalum,NA,LC,LC,0
iucn_sid_187497.csv,TRUE,187497,Labropsis xanthonota,NA,LC,LC,0
iucn_sid_187505.csv,TRUE,187505,Cirrhilabrus flavidorsalis,NA,LC,LC,0
iucn_sid_187507.csv,TRUE,187507,Halichoeres richmondi,NA,LC,LC,0
iucn_sid_187511.csv,TRUE,187511,Choerodon fasciatus,NA,LC,LC,0
iucn_sid_187514.csv,TRUE,187514,Paracheilinus carpenteri,NA,DD,DD,NA
iucn_sid_187516.csv,TRUE,187516,Bodianus axillaris,NA,LC,LC,0
iucn_sid_187517.csv,TRUE,187517,Diproctacanthus xanthurus,NA,LC,LC,0
iucn_sid_187523.csv,TRUE,187523,Oxycheilinus bimaculatus,NA,LC,LC,0
iucn_sid_187525.csv,TRUE,187525,Terelabrus rubrovittatus,NA,LC,LC,0
iucn_sid_187527.csv,TRUE,187527,Hologymnosus doliatus,NA,LC,LC,0
iucn_sid_187530.csv,TRUE,187530,Cymolutes torquatus,NA,LC,LC,0
iucn_sid_187536.csv,TRUE,187536,Gomphosus varius,NA,LC,LC,0
iucn_sid_187538.csv,TRUE,187538,Cirrhilabrus roseafascia,NA,LC,LC,0
iucn_sid_187544.csv,TRUE,187544,Cirrhilabrus cyanopleura,NA,DD,DD,NA
iucn_sid_187547.csv,TRUE,187547,Pseudocoris yamashiroi,NA,LC,LC,0
iucn_sid_187554.csv,TRUE,187554,Bodianus bilunulatus,NA,LC,LC,0
iucn_sid_187556.csv,TRUE,187556,Wetmorella albofasciata,NA,LC,LC,0
iucn_sid_187559.csv,TRUE,187559,Thalassoma hardwicke,NA,LC,LC,0
iucn_sid_187564.csv,TRUE,187564,Halichoeres melasmapomus,NA,LC,LC,0
iucn_sid_187565.csv,TRUE,187565,Halichoeres biocellatus,NA,LC,LC,0
iucn_sid_187575.csv,TRUE,187575,Labroides pectoralis,NA,LC,LC,0
iucn_sid_187578.csv,TRUE,187578,Choerodon anchorago,NA,LC,LC,0
iucn_sid_187594.csv,TRUE,187594,Pseudocheilinops ataenia,NA,LC,LC,0
iucn_sid_187604.csv,TRUE,187604,Pteragogus enneacanthus,NA,LC,LC,0
iucn_sid_187609.csv,TRUE,187609,Cirrhilabrus lubbocki,NA,LC,LC,0
iucn_sid_187610.csv,TRUE,187610,Iniistius celebicus,NA,LC,LC,0
iucn_sid_187621.csv,TRUE,187621,Pseudocheilinus octotaenia,NA,LC,LC,0
iucn_sid_187622.csv,TRUE,187622,Epibulus brevis,NA,LC,LC,0
iucn_sid_187624.csv,TRUE,187624,Halichoeres chrysus,NA,LC,LC,0
iucn_sid_187625.csv,TRUE,187625,Pteragogus guttatus,NA,LC,LC,0
iucn_sid_187626.csv,TRUE,187626,Pseudojuloides cerasinus,NA,DD,DD,NA
iucn_sid_187631.csv,TRUE,187631,Labrichthys unilineatus,NA,LC,LC,0
iucn_sid_187638.csv,TRUE,187638,Bodianus bimaculatus,NA,LC,LC,0
iucn_sid_187642.csv,TRUE,187642,Pseudocoris aurantiofasciata,NA,LC,LC,0
iucn_sid_187646.csv,TRUE,187646,Bodianus mesothorax,NA,LC,LC,0
iucn_sid_187649.csv,TRUE,187649,Cheilinus oxycephalus,NA,LC,LC,0
iucn_sid_187658.csv,TRUE,187658,Pseudocheilinus evanidus,NA,LC,LC,0
iucn_sid_187673.csv,TRUE,187673,Halichoeres hortulanus,NA,LC,LC,0
iucn_sid_187674.csv,TRUE,187674,Oxycheilinus unifasciatus,NA,LC,LC,0
iucn_sid_187677.csv,TRUE,187677,Halichoeres melanurus,NA,LC,LC,0
iucn_sid_187681.csv,TRUE,187681,Cymolutes praetextatus,NA,LC,LC,0
iucn_sid_187685.csv,TRUE,187685,Thalassoma lutescens,NA,LC,LC,0
iucn_sid_187688.csv,TRUE,187688,Pseudocoris heteroptera,NA,LC,LC,0
iucn_sid_187689.csv,TRUE,187689,Stethojulis trilineata,NA,LC,LC,0
iucn_sid_187690.csv,TRUE,187690,Bodianus leucosticticus,NA,LC,LC,0
iucn_sid_187692.csv,TRUE,187692,Macropharyngodon meleagris,NA,LC,LC,0
iucn_sid_187697.csv,TRUE,187697,Bodianus masudai,NA,LC,LC,0
iucn_sid_187698.csv,TRUE,187698,Hologymnosus annulatus,NA,LC,LC,0
iucn_sid_187699.csv,TRUE,187699,Halichoeres claudia,NA,LC,LC,0
iucn_sid_187700.csv,TRUE,187700,Decodon pacificus,NA,DD,DD,NA
iucn_sid_187702.csv,TRUE,187702,Labropsis alleni,NA,LC,LC,0
iucn_sid_187705.csv,TRUE,187705,Iniistius pavo,NA,LC,LC,0
iucn_sid_187707.csv,TRUE,187707,Thalassoma trilobatum,NA,LC,LC,0
iucn_sid_187710.csv,TRUE,187710,Anampses geographicus,NA,LC,LC,0
iucn_sid_187713.csv,TRUE,187713,Pseudodax moluccanus,NA,LC,LC,0
iucn_sid_187715.csv,TRUE,187715,Bodianus anthioides,NA,LC,LC,0
iucn_sid_187716.csv,TRUE,187716,Anampses caeruleopunctatus,NA,LC,LC,0
iucn_sid_187718.csv,TRUE,187718,Oxycheilinus arenatus,NA,LC,LC,0
iucn_sid_187721.csv,TRUE,187721,Bodianus izuensis,NA,DD,DD,NA
iucn_sid_187722.csv,TRUE,187722,Epibulus insidiator,NA,LC,LC,0
iucn_sid_187723.csv,TRUE,187723,Anampses meleagrides,NA,LC,LC,0
iucn_sid_187728.csv,TRUE,187728,Labropsis micronesica,NA,LC,LC,0
iucn_sid_187733.csv,TRUE,187733,Thalassoma quinquevittatum,NA,LC,LC,0
iucn_sid_187739.csv,TRUE,187739,Cheilinus fasciatus,NA,LC,LC,0
iucn_sid_187746.csv,TRUE,187746,Thalassoma purpureum,NA,LC,LC,0
iucn_sid_187759.csv,TRUE,187759,Anampses neoguinaicus,NA,LC,LC,0
iucn_sid_187762.csv,TRUE,187762,Oxycheilinus celebicus,NA,LC,LC,0
iucn_sid_187763.csv,TRUE,187763,Novaculichthys macrolepidotus,NA,LC,LC,0
iucn_sid_187765.csv,TRUE,187765,Paracheilinus bellae,NA,LC,LC,0
iucn_sid_187767.csv,TRUE,187767,Labroides bicolor,NA,LC,LC,0
iucn_sid_187772.csv,TRUE,187772,Macropharyngodon negrosensis,NA,LC,LC,0
iucn_sid_187780.csv,TRUE,187780,Thalassoma jansenii,NA,LC,LC,0
iucn_sid_187783.csv,TRUE,187783,Halichoeres hartzfeldii,NA,LC,LC,0
iucn_sid_187784.csv,TRUE,187784,Anampses twistii,NA,LC,LC,0
iucn_sid_187786.csv,TRUE,187786,Halichoeres pallidus,NA,LC,LC,0
iucn_sid_187801.csv,TRUE,187801,Cirrhilabrus rubrimarginatus,NA,LC,LC,0
iucn_sid_187802.csv,TRUE,187802,Coris aygula,NA,LC,LC,0
iucn_sid_187810.csv,TRUE,187810,Halichoeres chloropterus,NA,LC,LC,0
iucn_sid_187935.csv,TRUE,187935,Terapon theraps,NA,LC,LC,0
iucn_sid_188101.csv,TRUE,188101,Ophiocara porocephala,NA,LC,LC,0
iucn_sid_188340.csv,TRUE,188340,Amphiprion perideraion,NA,LC,LC,0
iucn_sid_188343.csv,TRUE,188343,Amblyglyphidodon curacao,NA,LC,LC,0
iucn_sid_188366.csv,TRUE,188366,Chromis caudalis,NA,LC,LC,0
iucn_sid_188371.csv,TRUE,188371,Abudefduf lorenzi,NA,LC,LC,0
iucn_sid_188382.csv,TRUE,188382,Chromis analis,NA,LC,LC,0
iucn_sid_188398.csv,TRUE,188398,Chromis amboinensis,NA,LC,LC,0
iucn_sid_188425.csv,TRUE,188425,Chrysiptera unimaculata,NA,LC,LC,0
iucn_sid_188430.csv,TRUE,188430,Chromis atripes,NA,LC,LC,0
iucn_sid_188445.csv,TRUE,188445,Amblyglyphidodon leucogaster,NA,LC,LC,0
iucn_sid_188453.csv,TRUE,188453,Abudefduf septemfasciatus,NA,LC,LC,0
iucn_sid_188467.csv,TRUE,188467,Abudefduf sordidus,NA,LC,LC,0
iucn_sid_188491.csv,TRUE,188491,Amphiprion melanopus,NA,LC,LC,0
iucn_sid_188511.csv,TRUE,188511,Chromis delta,NA,LC,LC,0
iucn_sid_188528.csv,TRUE,188528,Amblyglyphidodon batunai,NA,VU,VU,0.4
iucn_sid_188537.csv,TRUE,188537,Abudefduf notatus,NA,LC,LC,0
iucn_sid_188546.csv,TRUE,188546,Amblyglyphidodon ternatensis,NA,VU,VU,0.4
iucn_sid_188557.csv,TRUE,188557,Abudefduf sexfasciatus,NA,LC,LC,0
iucn_sid_188580.csv,TRUE,188580,Amblyglyphidodon aureus,NA,LC,LC,0
iucn_sid_188590.csv,TRUE,188590,Chromis elerae,NA,LC,LC,0
iucn_sid_188609.csv,TRUE,188609,Abudefduf vaigiensis,NA,LC,LC,0
iucn_sid_189818.csv,TRUE,189818,Lestidiops jayakari,NA,LC,LC,0
iucn_sid_190067.csv,TRUE,190067,Cryptopsaras couesii,NA,LC,LC,0
iucn_sid_190073.csv,TRUE,190073,Desmodema polystictum,NA,LC,LC,0
iucn_sid_190080.csv,TRUE,190080,Remora osteochir,NA,LC,LC,0
iucn_sid_190099.csv,TRUE,190099,Lestidium atlanticum,NA,LC,LC,0
iucn_sid_190116.csv,TRUE,190116,Luvarus imperialis,NA,LC,LC,0
iucn_sid_190117.csv,TRUE,190117,Decapterus macarellus,NA,LC,LC,0
iucn_sid_190118.csv,TRUE,190118,Argyropelecus affinis,NA,LC,LC,0
iucn_sid_190123.csv,TRUE,190123,Cheilopogon cyanopterus,NA,LC,LC,0
iucn_sid_190131.csv,TRUE,190131,Xenophthalmichthys danae,NA,LC,LC,0
iucn_sid_190147.csv,TRUE,190147,Searsia koefoedi,NA,LC,LC,0
iucn_sid_190154.csv,TRUE,190154,Bassozetus compressus,NA,LC,LC,0
iucn_sid_190164.csv,TRUE,190164,Decapterus tabl,NA,LC,LC,0
iucn_sid_190180.csv,TRUE,190180,Gigantura indica,NA,LC,LC,0
iucn_sid_190183.csv,TRUE,190183,Histrio histrio,NA,LC,LC,0
iucn_sid_190190.csv,TRUE,190190,Rachycentron canadum,NA,LC,LC,0
iucn_sid_190193.csv,TRUE,190193,Sphoeroides pachygaster,NA,LC,LC,0
iucn_sid_190197.csv,TRUE,190197,Diaphus mollis,NA,LC,LC,0
iucn_sid_190201.csv,TRUE,190201,Acanthonus armatus,NA,LC,LC,0
iucn_sid_190232.csv,TRUE,190232,Taaningichthys bathyphilus,NA,LC,LC,0
iucn_sid_190255.csv,TRUE,190255,Cookeolus japonicus,NA,LC,LC,0
iucn_sid_190260.csv,TRUE,190260,Cetostoma regani,NA,DD,DD,NA
iucn_sid_190261.csv,TRUE,190261,Notolychnus valdiviae,NA,LC,LC,0
iucn_sid_190287.csv,TRUE,190287,Lepidocybium flavobrunneum,NA,LC,LC,0
iucn_sid_190292.csv,TRUE,190292,Hirundichthys speculiger,NA,LC,LC,0
iucn_sid_190298.csv,TRUE,190298,Photostylus pycnopterus,NA,LC,LC,0
iucn_sid_190300.csv,TRUE,190300,Cyclothone alba,NA,LC,LC,0
iucn_sid_190310.csv,TRUE,190310,Chiasmodon niger,NA,LC,LC,0
iucn_sid_190311.csv,TRUE,190311,Nannobrachium lineatum,NA,LC,LC,0
iucn_sid_190316.csv,TRUE,190316,Scopelarchus analis,NA,LC,LC,0
iucn_sid_190321.csv,TRUE,190321,Diaphus garmani,NA,LC,LC,0
iucn_sid_190324.csv,TRUE,190324,Chauliodus sloani,NA,LC,LC,0
iucn_sid_190359.csv,TRUE,190359,Borostomias mononema,NA,LC,LC,0
iucn_sid_190369.csv,TRUE,190369,Lampanyctus nobilis,NA,LC,LC,0
iucn_sid_190388.csv,TRUE,190388,Selar crumenophthalmus,NA,LC,LC,0
iucn_sid_190391.csv,TRUE,190391,Cheilopogon furcatus,NA,LC,LC,0
iucn_sid_190393.csv,TRUE,190393,Echeneis naucrates,NA,LC,LC,0
iucn_sid_190399.csv,TRUE,190399,Sphyraena barracuda,NA,LC,LC,0
iucn_sid_190414.csv,TRUE,190414,Ditropichthys storeri,NA,DD,DD,NA
iucn_sid_190425.csv,TRUE,190425,Lobianchia gemellarii,NA,LC,LC,0
iucn_sid_190432.csv,TRUE,190432,Ruvettus pretiosus,NA,LC,LC,0
iucn_sid_190433.csv,TRUE,190433,Pseudoscopelus scriptus,NA,LC,LC,0
iucn_sid_190452.csv,TRUE,190452,Naucrates ductor,NA,LC,LC,0
iucn_sid_190461.csv,TRUE,190461,Phtheirichthys lineatus,NA,LC,LC,0
iucn_sid_190464.csv,TRUE,190464,Lagocephalus lagocephalus,NA,LC,LC,0
iucn_sid_190480.csv,TRUE,190480,Scopelarchus michaelsarsi,NA,LC,LC,0
iucn_sid_190685.csv,TRUE,190685,Calotomus spinidens,NA,LC,LC,0
iucn_sid_190688.csv,TRUE,190688,Calotomus carolinus,NA,LC,LC,0
iucn_sid_190691.csv,TRUE,190691,Cetoscarus ocellatus,NA,LC,LC,0
iucn_sid_190694.csv,TRUE,190694,Scarus globiceps,NA,LC,LC,0
iucn_sid_190695.csv,TRUE,190695,Scarus flavipectoralis,NA,LC,LC,0
iucn_sid_190704.csv,TRUE,190704,Scarus tricolor,NA,LC,LC,0
iucn_sid_190707.csv,TRUE,190707,Scarus chameleon,NA,LC,LC,0
iucn_sid_190708.csv,TRUE,190708,Scarus quoyi,NA,LC,LC,0
iucn_sid_190711.csv,TRUE,190711,Chlorurus bowersi,NA,NT,NT,0.2
iucn_sid_190713.csv,TRUE,190713,Scarus spinus,NA,LC,LC,0
iucn_sid_190717.csv,TRUE,190717,Scarus rivulatus,NA,LC,LC,0
iucn_sid_190719.csv,TRUE,190719,Chlorurus japanensis,NA,LC,LC,0
iucn_sid_190725.csv,TRUE,190725,Scarus xanthopleura,NA,LC,LC,0
iucn_sid_190726.csv,TRUE,190726,Scarus altipinnis,NA,LC,LC,0
iucn_sid_190727.csv,TRUE,190727,Chlorurus spilurus,NA,LC,LC,0
iucn_sid_190728.csv,TRUE,190728,Chlorurus microrhinos,NA,LC,LC,0
iucn_sid_190731.csv,TRUE,190731,Scarus rubroviolaceus,NA,LC,LC,0
iucn_sid_190736.csv,TRUE,190736,Scarus psittacus,NA,LC,LC,0
iucn_sid_190739.csv,TRUE,190739,Scarus dimidiatus,NA,LC,LC,0
iucn_sid_190740.csv,TRUE,190740,Scarus niger,NA,LC,LC,0
iucn_sid_190744.csv,TRUE,190744,Chlorurus bleekeri,NA,LC,LC,0
iucn_sid_190745.csv,TRUE,190745,Hipposcarus longiceps,NA,LC,LC,0
iucn_sid_190747.csv,TRUE,190747,Scarus forsteni,NA,LC,LC,0
iucn_sid_190749.csv,TRUE,190749,Scarus pyrrostethus,NA,LC,LC,0
iucn_sid_190755.csv,TRUE,190755,Scarus frenatus,NA,LC,LC,0
iucn_sid_190756.csv,TRUE,190756,Leptoscarus vaigiensis,NA,LC,LC,0
iucn_sid_190761.csv,TRUE,190761,Scarus hypselopterus,NA,NT,NT,0.2
iucn_sid_190762.csv,TRUE,190762,Chlorurus frontalis,NA,LC,LC,0
iucn_sid_192276.csv,TRUE,192276,Conus praecellens,NA,LC,LC,0
iucn_sid_192296.csv,TRUE,192296,Conus sanguinolentus,NA,LC,LC,0
iucn_sid_192297.csv,TRUE,192297,Conus bullatus,NA,LC,LC,0
iucn_sid_192298.csv,TRUE,192298,Conus betulinus,NA,LC,LC,0
iucn_sid_192305.csv,TRUE,192305,Conus distans,NA,LC,LC,0
iucn_sid_192316.csv,TRUE,192316,Conus textile,NA,LC,LC,0
iucn_sid_192318.csv,TRUE,192318,Conus nussatella,NA,LC,LC,0
iucn_sid_192321.csv,TRUE,192321,Conus striatus,NA,LC,LC,0
iucn_sid_192327.csv,TRUE,192327,Conus muriculatus,NA,LC,LC,0
iucn_sid_192334.csv,TRUE,192334,Conus sulcatus,NA,LC,LC,0
iucn_sid_192342.csv,TRUE,192342,Conus emaciatus,NA,LC,LC,0
iucn_sid_192356.csv,TRUE,192356,Conus mustelinus,NA,LC,LC,0
iucn_sid_192362.csv,TRUE,192362,Conus moluccensis,NA,LC,LC,0
iucn_sid_192367.csv,TRUE,192367,Conus catus,NA,LC,LC,0
iucn_sid_192374.csv,TRUE,192374,Conus boeticus,NA,LC,LC,0
iucn_sid_192378.csv,TRUE,192378,Conus litoglyphus,NA,LC,LC,0
iucn_sid_192380.csv,TRUE,192380,Conus floridulus,NA,LC,LC,0
iucn_sid_192383.csv,TRUE,192383,Conus ammiralis,NA,LC,LC,0
iucn_sid_192386.csv,TRUE,192386,Conus leopardus,NA,LC,LC,0
iucn_sid_192392.csv,TRUE,192392,Conus mucronatus,NA,LC,LC,0
iucn_sid_192393.csv,TRUE,192393,Conus coccineus,NA,LC,LC,0
iucn_sid_192407.csv,TRUE,192407,Conus eximius,NA,LC,LC,0
iucn_sid_192413.csv,TRUE,192413,Conus aureus,NA,LC,LC,0
iucn_sid_192416.csv,TRUE,192416,Conus corallinus,NA,LC,LC,0
iucn_sid_192419.csv,TRUE,192419,Conus frigidus,NA,LC,LC,0
iucn_sid_192420.csv,TRUE,192420,Conus biliosus,NA,LC,LC,0
iucn_sid_192424.csv,TRUE,192424,Conus obscurus,NA,LC,LC,0
iucn_sid_192428.csv,TRUE,192428,Conus rattus,NA,LC,LC,0
iucn_sid_192431.csv,TRUE,192431,Conus striolatus,NA,LC,LC,0
iucn_sid_192433.csv,TRUE,192433,Conus cumingii,NA,LC,LC,0
iucn_sid_192440.csv,TRUE,192440,Conus circumactus,NA,LC,LC,0
iucn_sid_192460.csv,TRUE,192460,Conus generalis,NA,LC,LC,0
iucn_sid_192505.csv,TRUE,192505,Conus granum,NA,LC,LC,0
iucn_sid_192506.csv,TRUE,192506,Conus pulicarius,NA,LC,LC,0
iucn_sid_192507.csv,TRUE,192507,Conus capitaneus,NA,LC,LC,0
iucn_sid_192521.csv,TRUE,192521,Conus retifer,NA,LC,LC,0
iucn_sid_192536.csv,TRUE,192536,Conus kinoshitai,NA,LC,LC,0
iucn_sid_192538.csv,TRUE,192538,Conus ferrugineus,NA,LC,LC,0
iucn_sid_192549.csv,TRUE,192549,Conus magus,NA,LC,LC,0
iucn_sid_192562.csv,TRUE,192562,Conus flavidus,NA,LC,LC,0
iucn_sid_192563.csv,TRUE,192563,Conus aulicus,NA,LC,LC,0
iucn_sid_192564.csv,TRUE,192564,Conus moreleti,NA,LC,LC,0
iucn_sid_192567.csv,TRUE,192567,Conus mitratus,NA,LC,LC,0
iucn_sid_192580.csv,TRUE,192580,Conus chaldaeus,NA,LC,LC,0
iucn_sid_192586.csv,TRUE,192586,Conus terebra,NA,LC,LC,0
iucn_sid_192587.csv,TRUE,192587,Conus bandanus,NA,LC,LC,0
iucn_sid_192590.csv,TRUE,192590,Conus miliaris,NA,LC,LC,0
iucn_sid_192593.csv,TRUE,192593,Conus imperialis,NA,LC,LC,0
iucn_sid_192603.csv,TRUE,192603,Conus furvus,NA,LC,LC,0
iucn_sid_192604.csv,TRUE,192604,Conus hyaena,NA,LC,LC,0
iucn_sid_192605.csv,TRUE,192605,Conus loroisii,NA,LC,LC,0
iucn_sid_192611.csv,TRUE,192611,Conus ebraeus,NA,LC,LC,0
iucn_sid_192634.csv,TRUE,192634,Conus miles,NA,LC,LC,0
iucn_sid_192636.csv,TRUE,192636,Conus coronatus,NA,LC,LC,0
iucn_sid_192654.csv,TRUE,192654,Conus radiatus,NA,LC,LC,0
iucn_sid_192664.csv,TRUE,192664,Conus episcopatus,NA,LC,LC,0
iucn_sid_192674.csv,TRUE,192674,Conus sponsalis,NA,LC,LC,0
iucn_sid_192686.csv,TRUE,192686,Conus parius,NA,LC,LC,0
iucn_sid_192694.csv,TRUE,192694,Conus varius,NA,LC,LC,0
iucn_sid_192699.csv,TRUE,192699,Conus striatellus,NA,LC,LC,0
iucn_sid_192700.csv,TRUE,192700,Conus eburneus,NA,LC,LC,0
iucn_sid_192701.csv,TRUE,192701,Conus marmoreus,NA,LC,LC,0
iucn_sid_192704.csv,TRUE,192704,Conus acutangulus,NA,LC,LC,0
iucn_sid_192708.csv,TRUE,192708,Conus cinereus,NA,LC,LC,0
iucn_sid_192714.csv,TRUE,192714,Conus figulinus,NA,LC,LC,0
iucn_sid_192719.csv,TRUE,192719,Conus litteratus,NA,LC,LC,0
iucn_sid_192722.csv,TRUE,192722,Conus glans,NA,LC,LC,0
iucn_sid_192727.csv,TRUE,192727,Conus achatinus,NA,LC,LC,0
iucn_sid_192729.csv,TRUE,192729,Conus crocatus,NA,LC,LC,0
iucn_sid_192737.csv,TRUE,192737,Conus canonicus,NA,LC,LC,0
iucn_sid_192743.csv,TRUE,192743,Conus tessulatus,NA,LC,LC,0
iucn_sid_192745.csv,TRUE,192745,Conus nucleus,NA,LC,LC,0
iucn_sid_192754.csv,TRUE,192754,Conus coffeae,NA,LC,LC,0
iucn_sid_192772.csv,TRUE,192772,Conus geographus,NA,LC,LC,0
iucn_sid_192778.csv,TRUE,192778,Conus vexillum,NA,LC,LC,0
iucn_sid_192779.csv,TRUE,192779,Conus ochroleucus,NA,LC,LC,0
iucn_sid_192786.csv,TRUE,192786,Conus stercusmuscarum,NA,LC,LC,0
iucn_sid_192789.csv,TRUE,192789,Conus tulipa,NA,LC,LC,0
iucn_sid_192793.csv,TRUE,192793,Conus cylindraceus,NA,LC,LC,0
iucn_sid_192796.csv,TRUE,192796,Conus musicus,NA,LC,LC,0
iucn_sid_192811.csv,TRUE,192811,Conus planorbis,NA,LC,LC,0
iucn_sid_192812.csv,TRUE,192812,Conus quercinus,NA,LC,LC,0
iucn_sid_192813.csv,TRUE,192813,Conus floccatus,NA,LC,LC,0
iucn_sid_192815.csv,TRUE,192815,Conus auricomus,NA,LC,LC,0
iucn_sid_192819.csv,TRUE,192819,Conus omaria,NA,LC,LC,0
iucn_sid_192829.csv,TRUE,192829,Conus circumcisus,NA,LC,LC,0
iucn_sid_192843.csv,TRUE,192843,Conus legatus,NA,LC,LC,0
iucn_sid_192844.csv,TRUE,192844,Conus lividus,NA,LC,LC,0
iucn_sid_192847.csv,TRUE,192847,Conus consors,NA,LC,LC,0
iucn_sid_192849.csv,TRUE,192849,Conus balteatus,NA,LC,LC,0
iucn_sid_192853.csv,TRUE,192853,Conus virgo,NA,LC,LC,0
iucn_sid_192870.csv,TRUE,192870,Conus arenatus,NA,LC,LC,0
iucn_sid_192873.csv,TRUE,192873,Conus voluminalis,NA,LC,LC,0
iucn_sid_192879.csv,TRUE,192879,Conus pertusus,NA,LC,LC,0
iucn_sid_192982.csv,TRUE,192982,Mahidolia mystacina,NA,LC,LC,0
iucn_sid_192986.csv,TRUE,192986,Trimma okinawae,NA,LC,LC,0
iucn_sid_192987.csv,TRUE,192987,Eviota bifasciata,NA,LC,LC,0
iucn_sid_192998.csv,TRUE,192998,Bryaninops erythrops,NA,LC,LC,0
iucn_sid_193000.csv,TRUE,193000,Asterropteryx ensifera,NA,LC,LC,0
iucn_sid_193002.csv,TRUE,193002,Ctenogobiops aurocingulus,NA,LC,LC,0
iucn_sid_193003.csv,TRUE,193003,Cryptocentrus caeruleomaculatus,NA,LC,LC,0
iucn_sid_193009.csv,TRUE,193009,Pleurosicya fringilla,NA,LC,LC,0
iucn_sid_193013.csv,TRUE,193013,Paragobiodon melanosomus,NA,LC,LC,0
iucn_sid_193016.csv,TRUE,193016,Trimma randalli,NA,LC,LC,0
iucn_sid_193017.csv,TRUE,193017,Paragobiodon lacunicolus,NA,LC,LC,0
